Tilda UID;Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;Price Old;Editions;Modifications;External ID;Parent UID;Characteristics:Модель;Characteristics:Операционная система;Characteristics:Материал корпуса;Characteristics:Количество SIM-карт;Characteristics:Тип экрана;Characteristics:Диагональ;Characteristics:Размер изображения;Characteristics:Число пикселей на дюйм (PPI);Characteristics:Соотношение сторон;Characteristics:Тыловая камера;Characteristics:Тип корпуса;Characteristics:Тип дисплея;Characteristics:Яркость;Characteristics:Звук;Characteristics:Макс. время работы;Characteristics:Класс водонепроницаемости;Characteristics:Материал ремешка;Characteristics:Вид;Characteristics:Тип;Characteristics:Количество микрофонов;Characteristics:Вес наушника;Characteristics:Голосовой набор;Characteristics:Ответить/закончить разговор;Characteristics:Время работы;Characteristics:Материал;Characteristics:Активное шумоподавление;Characteristics:Особенности;Characteristics:Комплект поставки;Characteristics:Спецификации;Characteristics:Системные требования;Characteristics:Процессор;Characteristics:Экран;Characteristics:Разрешение;Characteristics:Число пикселей на дюйм;Characteristics:Bluetooth;Characteristics:Встроенные динамики;Characteristics:Технология дисплея;Characteristics:Full HD;Characteristics:Частота;Characteristics:Количество ядер;Characteristics:Объем видеопамяти;Characteristics:Количество Thunderbolt 3 (USB-C);Characteristics:Количество USB 3.0;Characteristics:Мощность;Characteristics:Количество режимов;Characteristics:Подробная комплектация;Characteristics:Максимальное разрешение;Characteristics:Тип процессора;Characteristics:Частота процессора;Characteristics:Дополнительная информация;Characteristics:Размер ремешка;Characteristics:Длина;Characteristics:Дисплей;Characteristics:Видеокарта;Characteristics:SIM-карта;Characteristics:SIM-карты;Characteristics:SIM-карт;Characteristics:Ёмкость аккумулятора;Characteristics:Тип уборки;Characteristics:Тип пылесборника;Characteristics:Объем пылесборника;Characteristics:Тип питания;Characteristics:Емкость аккумулятора в комплекте;Characteristics:Время работы от аккумулятора;Characteristics:Время зарядки аккумулятора;Characteristics:Потребляемая мощность;Characteristics:Мощность всасывания;Characteristics:Насадки в комплекте;Characteristics:Уровень шума;Characteristics:Фильтр тонкой очистки;Characteristics:Насадки;Characteristics:Минимальная частота;Characteristics:Максимальная частота;Characteristics:Суммарная мощность;Characteristics:Диаметр ВЧ-динамика;Characteristics:Количество полос АС;Characteristics:Беспроводные подключение;Characteristics:Питание;Characteristics:Стереосистема;Characteristics:Беспроводные подключения;Characteristics:Сабвуфер;Characteristics:Количество динамиков;Characteristics:ОС;Characteristics:Совместимость с ОС;Characteristics:Форма корпуса часов;Characteristics:Размер корпуса;Characteristics:Тип устройства;Characteristics:Тип акустического оформления;Characteristics:Тип крепления;Characteristics:Система активного шумоподавления;Characteristics:Тип подключения;Characteristics:Чувствительность;Characteristics:Минимальная воспроизводимая частота;Characteristics:Максимальная воспроизводимая частота;Characteristics:Импеданс (сопротивление);Characteristics:Микрофон;Characteristics:Встроенный микрофон;Characteristics:Количество фронтальных колонок;Characteristics:Количество тыловых колонок;Characteristics:Тип проводного соединения;Characteristics:Беспроводные интерфейсы;Characteristics:Входы;Characteristics:Выходы;Characteristics:Радио;Characteristics:Тип проводного подключения;Characteristics:Конструкция;Characteristics:Диаметр мембраны;Weight;Length;Width;Height;Unit;Portion

618126816221;;;;;Apple iPhone 13 mini, 512 ГБ, Сияющая звезда, Ростест / Белый- Белый- 512- Ростест;;;;0;123;;"Цвет:Белый;Объем памяти:512;Регион поставки:Ростест";;mFfHMmE6i6DyeFOG6cYH;665058066871;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

252692228601;;;;;Apple iPhone 13 mini, 128 ГБ, (PRODUCT)RED, Ростест / Красный- Красный- 128- Ростест;;;;0;123;;"Цвет:Красный;Объем памяти:128;Регион поставки:Ростест";;G3LYab6z7aBRDszEVXNR;657337031541;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

109511095241;;;;;Apple iPhone 13 mini, 256 ГБ, (PRODUCT)RED, Ростест / Красный- Красный- 256- Ростест;;;;0;123;;"Цвет:Красный;Объем памяти:256;Регион поставки:Ростест";;jSOtvrrxAD6LbuddaMrF;830991451741;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

102082790451;;;;;Apple iPhone 13 mini, 512 ГБ, (PRODUCT)RED, Ростест / Красный- Красный- 512- Ростест;;;;0;123;;"Цвет:Красный;Объем памяти:512;Регион поставки:Ростест";;h28NDly1CYOFnfSyDvyz;530359242961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

636838644871;;;;;Apple iPhone 13 mini, 128 ГБ, Синий, Америка- Синий- 128- Америка;;;;0;123;;"Цвет:Синий;Объем памяти:128;Регион поставки:Америка";;pChI8ZlUjG4I6m04lFRn;434317190651;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

293190840611;;;;;Apple iPhone 13 mini, 256 ГБ, Синий, Америка- Синий- 256- Америка;;;;0;123;;"Цвет:Синий;Объем памяти:256;Регион поставки:Америка";;yZ7rTPt3TlHhZhfhFZts;623608778201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

178105855461;;;;;Apple iPhone 13 mini, 512 ГБ, Синий, Америка- Синий- 512- Америка;;;;0;123;;"Цвет:Синий;Объем памяти:512;Регион поставки:Америка";;GalEcFMjHUMUk7VnAZxm;491510256761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

527416026861;;;;;Apple iPhone 13 mini, 128 ГБ, Розовый, Америка / Розовый песок- Розовый песок- 128- Америка;;;;0;123;;"Цвет:Розовый песок;Объем памяти:128;Регион поставки:Америка";;nbJf4KYEPYfGlCjAMCjO;671142705771;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

300820956191;;;;;Apple iPhone 13 mini, 256 ГБ, Розовый, Америка / Розовый песок- Розовый песок- 256- Америка;;;;0;123;;"Цвет:Розовый песок;Объем памяти:256;Регион поставки:Америка";;sAuKR4HhUHoMXrnKHKBS;391325028031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

282930549921;;;;;Apple iPhone 13 mini, 512 ГБ, Розовый, Америка / Розовый песок- Розовый песок- 512- Америка;;;;0;123;;"Цвет:Розовый песок;Объем памяти:512;Регион поставки:Америка";;nkRuC619KSk3feI8hdfH;258097458131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

729141512131;;;;;Apple iPhone 13 mini, 128 ГБ, Темная ночь, Америка / Черный- Черный- 128- Америка;;;;0;123;;"Цвет:Черный;Объем памяти:128;Регион поставки:Америка";;2UbbB3k7Z0xyv3m4uilY;315682604381;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

699490422511;;;;;Apple iPhone 13 mini, 256 ГБ, Темная ночь, Америка / Черный- Черный- 256- Америка;;;;0;123;;"Цвет:Черный;Объем памяти:256;Регион поставки:Америка";;0fVe5HnJ9YJhm6M58amr;775632679041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

314614292211;;;;;Apple iPhone 13 mini, 512 ГБ, Темная ночь, Америка / Черный- Черный- 512- Америка;;;;0;123;;"Цвет:Черный;Объем памяти:512;Регион поставки:Америка";;azco3FesEg8yHJON5Kmg;617827337031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

179307754601;;;;;Apple iPhone 13 mini, 128 ГБ, Сияющая звезда, Америка / Белый- Белый- 128- Америка;;;;0;123;;"Цвет:Белый;Объем памяти:128;Регион поставки:Америка";;sdgbOXjamZyANyEE9eHy;936726389021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

349632185171;;;;;Apple iPhone 13 mini, 256 ГБ, Сияющая звезда, Америка / Белый- Белый- 256- Америка;;;;0;123;;"Цвет:Белый;Объем памяти:256;Регион поставки:Америка";;xChTDRUU0IJdC5zO5PMG;920233415411;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

875659991901;;;;;Apple iPhone 13 mini, 512 ГБ, Сияющая звезда, Америка / Белый- Белый- 512- Америка;;;;0;123;;"Цвет:Белый;Объем памяти:512;Регион поставки:Америка";;pj7MrTfxzX9pMADR0Tu2;204228873961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

682894267161;;;;;Apple iPhone 13 mini, 128 ГБ, (PRODUCT)RED, Америка / Красный- Красный- 128- Америка;;;;0;123;;"Цвет:Красный;Объем памяти:128;Регион поставки:Америка";;xmrCvxs1sAJs9yE5YYle;994046848221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

336173719821;;;;;Apple iPhone 13 mini, 256 ГБ, (PRODUCT)RED, Америка / Красный- Красный- 256- Америка;;;;0;123;;"Цвет:Красный;Объем памяти:256;Регион поставки:Америка";;nNccJ12ASBJNthoGpAre;257853056341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

943472022451;;;;;Apple iPhone 13 mini, 512 ГБ, (PRODUCT)RED, Америка / Красный- Красный- 512- Америка;;;;0;123;;"Цвет:Красный;Объем памяти:512;Регион поставки:Америка";;2ftsmjTF2G9eLC8DZNLr;699892880131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

747714476081;;;;;Apple iPhone 13, 128 ГБ, Синий, Ростест- Синий- 128- Ростест;;;;0;123;;"Цвет:Синий;Объем памяти:128;Регион поставки:Ростест";;idotEjAHm4j9PbFj6AGA;597143562871;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

491095365151;;;;;Apple iPhone 13, 256 ГБ, Синий, Ростест- Синий- 256- Ростест;;;;0;123;;"Цвет:Синий;Объем памяти:256;Регион поставки:Ростест";;yAvAEpIny9zsDvUm9X7s;957188363361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

562147891431;;;;;Apple iPhone 13, 512 ГБ, Синий, Ростест- Синий- 512- Ростест;;;;0;123;;"Цвет:Синий;Объем памяти:512;Регион поставки:Ростест";;5xKGRUzinTkHxoRm2UA4;890636755501;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

122460899791;;;;;Apple iPhone 13, 128 ГБ, Розовый, Ростест / Розовый песок- Розовый песок- 128- Ростест;;;;0;123;;"Цвет:Розовый песок;Объем памяти:128;Регион поставки:Ростест";;ILhplCUxrINzZyONsG1f;451072875161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

454649482701;;;;;Apple iPhone 13, 256 ГБ, Розовый, Ростест / Розовый песок- Розовый песок- 256- Ростест;;;;0;123;;"Цвет:Розовый песок;Объем памяти:256;Регион поставки:Ростест";;zDA0NDTUfzbIOFFaj66B;595034610961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

226941408271;;;;;Apple iPhone 13, 512 ГБ, Розовый, Ростест / Розовый песок- Розовый песок- 512- Ростест;;;;0;123;;"Цвет:Розовый песок;Объем памяти:512;Регион поставки:Ростест";;PIu1xL5mtHIKPPmIu6cs;432091571711;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

591106224041;;;;;Apple iPhone 13, 128 ГБ, Тёмная ночь, Ростест / Черный- Черный- 128- Ростест;;;;0;123;;"Цвет:Черный;Объем памяти:128;Регион поставки:Ростест";;SeeFRb7BC8M6bg5v3yfP;444212728261;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

920182208321;;;;;Apple iPhone 13, 256 ГБ, Тёмная ночь, Ростест / Черный- Черный- 256- Ростест;;;;0;123;;"Цвет:Черный;Объем памяти:256;Регион поставки:Ростест";;1yONGEfiz89mOprDiYBo;684097311841;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

491756792771;;;;;Apple iPhone 13, 512 ГБ, Тёмная ночь, Ростест / Черный- Черный- 512- Ростест;;;;0;123;;"Цвет:Черный;Объем памяти:512;Регион поставки:Ростест";;KbcKSKSFzCH8GmZdEKeC;864034320581;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

104042605781;;;;;Apple iPhone 13, 128 ГБ, Сияющая звезда, Ростест / Белый- Белый- 128- Ростест;;;;0;123;;"Цвет:Белый;Объем памяти:128;Регион поставки:Ростест";;Paoyindj6HnXN5R8XTxd;244329484621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

204008786691;;;;;Apple iPhone 13, 256 ГБ, Сияющая звезда, Ростест / Белый- Белый- 256- Ростест;;;;0;123;;"Цвет:Белый;Объем памяти:256;Регион поставки:Ростест";;EBXnSvojipYYfUXxJhfO;787434591411;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

153123485121;;;;;Apple iPhone 13, 512 ГБ, Сияющая звезда, Ростест / Белый- Белый- 512- Ростест;;;;0;123;;"Цвет:Белый;Объем памяти:512;Регион поставки:Ростест";;suj0jskczK8th1ejiK7C;176205906341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

784017962321;;;;;Apple iPhone 13, 128 ГБ, (PRODUCT)RED, Ростест / Красный- Красный- 128- Ростест;;;;0;123;;"Цвет:Красный;Объем памяти:128;Регион поставки:Ростест";;pbLox5f2yBex5m6GRD6r;992601926491;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

265316840241;;;;;Apple iPhone 13, 256 ГБ, (PRODUCT)RED, Ростест / Красный- Красный- 256- Ростест;;;;0;123;;"Цвет:Красный;Объем памяти:256;Регион поставки:Ростест";;xHXkIJhIGVsO9dOaKx4O;115515291571;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

735756455731;;;;;Apple iPhone 13, 512 ГБ, (PRODUCT)RED, Ростест / Красный- Красный- 512- Ростест;;;;0;123;;"Цвет:Красный;Объем памяти:512;Регион поставки:Ростест";;AX4C4ExKekDUV5opjbom;806498772461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

776135984711;;;;;Apple iPhone 13, 128 ГБ, Синий, Америка- Синий- 128- Америка;;;;0;123;;"Цвет:Синий;Объем памяти:128;Регион поставки:Америка";;R5nJmEyU8fUlfK2ZyBMI;586600054771;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

502908287491;;;;;Apple iPhone 13, 256 ГБ, Синий, Америка- Синий- 256- Америка;;;;0;123;;"Цвет:Синий;Объем памяти:256;Регион поставки:Америка";;RTtdlLxTSSBVffKIhsp4;243457048641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

651592607021;;;;;Apple iPhone 13, 512 ГБ, Синий, Америка- Синий- 512- Америка;;;;0;123;;"Цвет:Синий;Объем памяти:512;Регион поставки:Америка";;yaIsOIxaNsUpvBCPv1CM;209912794411;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

401397602821;;;;;Apple iPhone 13, 128 ГБ, Розовый, Америка / Розовый песок- Розовый песок- 128- Америка;;;;0;123;;"Цвет:Розовый песок;Объем памяти:128;Регион поставки:Америка";;B8rGMb6uj4O3bM2dYDN3;593893256741;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

364003838311;;;;;Apple iPhone 13, 256 ГБ, Розовый, Америка / Розовый песок- Розовый песок- 256- Америка;;;;0;123;;"Цвет:Розовый песок;Объем памяти:256;Регион поставки:Америка";;pkRuZ1G0EzVj2Z2PC4gF;199759126721;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

931918041261;;;;;Apple iPhone 13, 512 ГБ, Розовый, Америка / Розовый песок- Розовый песок- 512- Америка;;;;0;123;;"Цвет:Розовый песок;Объем памяти:512;Регион поставки:Америка";;HBKAKDn8gSgVNOXuXINA;455081110751;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

160474420141;;;;;Apple iPhone 13, 128 ГБ, Тёмная ночь, Америка / Черный- Черный- 128- Америка;;;;0;123;;"Цвет:Черный;Объем памяти:128;Регион поставки:Америка";;0abUkgIJ5S230EnUgCKo;995904744231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

933468974581;;;;;Apple iPhone 13, 256 ГБ, Тёмная ночь, Америка / Черный- Черный- 256- Америка;;;;0;122;;"Цвет:Черный;Объем памяти:256;Регион поставки:Америка";;VdbtREKAMEEhIi4Zd0jR;625909929231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

694248310921;;;;;Apple iPhone 13, 512 ГБ, Тёмная ночь, Америка / Черный- Черный- 512- Америка;;;;0;123;;"Цвет:Черный;Объем памяти:512;Регион поставки:Америка";;L3bmeH5gPhovNHvFKEkv;890408594351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

475882843921;;;;;Apple iPhone 13, 128 ГБ, Сияющая звезда, Америка / Белый- Белый- 128- Америка;;;;0;123;;"Цвет:Белый;Объем памяти:128;Регион поставки:Америка";;yajtyFVJ27VGaltYcpky;664917312221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

774748705941;;;;;Apple iPhone 13, 256 ГБ, Сияющая звезда, Америка / Белый- Белый- 256- Америка;;;;0;123;;"Цвет:Белый;Объем памяти:256;Регион поставки:Америка";;FYtBV0SVIV6tfFh2ly09;900255718941;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

662100617171;;;;;Apple iPhone 13, 512 ГБ, Сияющая звезда, Америка / Белый- Белый- 512- Америка;;;;0;123;;"Цвет:Белый;Объем памяти:512;Регион поставки:Америка";;MJUt4CmeFmSrRPfhVCBD;543133630521;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

441843096501;;;;;Apple iPhone 13, 128 ГБ, (PRODUCT)RED, Америка / Красный- Красный- 128- Америка;;;;0;123;;"Цвет:Красный;Объем памяти:128;Регион поставки:Америка";;exXGHfvsKBBBn9yd1Ex9;311225953001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

947799148971;;;;;Apple iPhone 13, 256 ГБ, (PRODUCT)RED, Америка / Красный- Красный- 256- Америка;;;;0;123;;"Цвет:Красный;Объем памяти:256;Регион поставки:Америка";;dPIVLXSrOBzDVzJcvn5f;528974719861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

812827871541;;;;;Apple iPhone 13, 512 ГБ, (PRODUCT)RED, Америка / Красный- Красный- 512- Америка;;;;0;123;;"Цвет:Красный;Объем памяти:512;Регион поставки:Америка";;2viucIO40KX3uhtMJ6D9;845591802641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

916229379201;;;;;Apple iPhone 13 Pro, 128 ГБ, Небесно-голубой, Ростест / Голубой- Голубой- 128 ГБ- Ростест;;;;100,990;123;;"Цвет:Голубой;Объем памяти:128 ГБ;Регион поставки:Ростест";;ZTHlbDhFrvd0c6ucyhjx;500818283621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

762850382381;;;;;Apple iPhone 13 Pro, 256 ГБ, Небесно-голубой, Ростест / Голубой- Голубой- 256 ГБ- Ростест;;;;0;123;;"Цвет:Голубой;Объем памяти:256 ГБ;Регион поставки:Ростест";;BT6c4MugfpfYibrLpuTE;311335896401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

